shade_url,shade_color,shade_image_url,shade_sale_price,shade_original_price,Product_Name,Variant_Sku,Product_type,Selected_shade_name,vendor
https://www.nykaa.com/l-oreal-paris-color-riche-intense-volume-matte-lipstick/p/10501192?productId=10501192&pps=10&skuId=10501191,"174, 53, 72","https://images-static.nykaa.com/media/catalog/product/1/a/1aaaf59LOREA00000440_1.jpg?tr=w-344,h-344,cm-pad_resize", 799, 999,L'Oreal Paris Color Riche Intense Volume Matte Slim Lipstick,L'Oreal-Paris-Color-Riche-Intense-Volume-Matte-Slim-Lipstick,matte,666 I Win-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/l-oreal-paris-color-riche-intense-volume-matte-lipstick/p/10501192?productId=10501192&pps=10&skuId=10501188,"202, 70, 58","https://images-static.nykaa.com/media/catalog/product/1/a/1aaaf59LOREA00000437_1.jpg?tr=w-344,h-344,cm-pad_resize", 799, 999,L'Oreal Paris Color Riche Intense Volume Matte Slim Lipstick,L'Oreal-Paris-Color-Riche-Intense-Volume-Matte-Slim-Lipstick,matte,275 La Terra Attitude-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/l-oreal-paris-color-riche-intense-volume-matte-lipstick/p/10501192?productId=10501192&pps=10&skuId=10501189,"157, 96, 78","https://images-static.nykaa.com/media/catalog/product/1/a/1aaaf59LOREA00000438_1.jpg?tr=w-344,h-344,cm-pad_resize", 799, 999,L'Oreal Paris Color Riche Intense Volume Matte Slim Lipstick,L'Oreal-Paris-Color-Riche-Intense-Volume-Matte-Slim-Lipstick,matte,276 La Leather Liberated-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/l-oreal-paris-color-riche-intense-volume-matte-lipstick/p/10501192?productId=10501192&pps=10&skuId=10501190,"162, 93, 78","https://images-static.nykaa.com/media/catalog/product/1/a/1aaaf59LOREA00000439_1.jpg?tr=w-344,h-344,cm-pad_resize", 799, 999,L'Oreal Paris Color Riche Intense Volume Matte Slim Lipstick,L'Oreal-Paris-Color-Riche-Intense-Volume-Matte-Slim-Lipstick,matte,339 Le Wood Brulant-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/l-oreal-paris-color-riche-intense-volume-matte-lipstick/p/10501192?productId=10501192&pps=10&skuId=10501187,"174, 80, 80","https://images-static.nykaa.com/media/catalog/product/1/a/1aaaf59LOREA00000436_1.jpg?tr=w-344,h-344,cm-pad_resize", 719, 899,L'Oreal Paris Color Riche Intense Volume Matte Slim Lipstick,L'Oreal-Paris-Color-Riche-Intense-Volume-Matte-Slim-Lipstick,matte,129 I Lead-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/l-oreal-paris-color-riche-intense-volume-matte-lipstick/p/10501192?productId=10501192&pps=10&skuId=10501187,"161, 82, 75","https://images-static.nykaa.com/media/catalog/product/7/9/79b43fa6902395851035_1.jpg?tr=w-344,h-344,cm-pad_resize", 799, 999,L'Oréal Paris Color Riche Intense Volume Matte Slim Lipstick,L'Oréal-Paris-Color-Riche-Intense-Volume-Matte-Slim-Lipstick,matte,611 Naked Hawthorn-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/l-oreal-paris-color-riche-intense-volume-matte-lipstick/p/10501192?productId=10501192&pps=10&skuId=12999248,"161, 82, 75","https://images-static.nykaa.com/media/catalog/product/7/9/79b43fa6902395851059_1.jpg?tr=w-344,h-344,cm-pad_resize", 799, 999,L'Oréal Paris Color Riche Intense Volume Matte Slim Lipstick,L'Oréal-Paris-Color-Riche-Intense-Volume-Matte-Slim-Lipstick,matte,613 Iced Litchi-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/l-oreal-paris-color-riche-intense-volume-matte-lipstick/p/10501192?productId=10501192&pps=10&skuId=12999250,"161, 82, 75","https://images-static.nykaa.com/media/catalog/product/7/9/79b43fa6902395851066_1.jpg?tr=w-344,h-344,cm-pad_resize", 799, 999,L'Oréal Paris Color Riche Intense Volume Matte Slim Lipstick,L'Oréal-Paris-Color-Riche-Intense-Volume-Matte-Slim-Lipstick,matte,614 Sweet Papaya-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/myglamm-lit-moist-matte-lipstick/p/13141550?productId=13141550&pps=9&skuId=13141536,"110, 23, 65","https://images-static.nykaa.com/media/catalog/product/7/f/7f0bd1f8904413301148_1.jpg?tr=w-344,h-344,cm-pad_resize", 254, 299,MyGlamm Lit Moist Matte Lipstick,MyGlamm-Lit-Moist-Matte-Lipstick,matte,Wine Charm-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/myglamm-lit-moist-matte-lipstick/p/13141550?productId=13141550&pps=9&skuId=13141536,"208, 31, 49","https://images-static.nykaa.com/media/catalog/product/7/f/7f0bd1f8904413301087_1.jpg?tr=w-344,h-344,cm-pad_resize", 254, 299,MyGlamm Lit Moist Matte Lipstick,MyGlamm-Lit-Moist-Matte-Lipstick,matte,Red Rebel-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/myglamm-lit-moist-matte-lipstick/p/13141550?productId=13141550&pps=9&skuId=13141532,"148, 29, 49","https://images-static.nykaa.com/media/catalog/product/7/f/7f0bd1f8904413301100_1.jpg?tr=w-344,h-344,cm-pad_resize", 254, 299,MyGlamm Lit Moist Matte Lipstick,MyGlamm-Lit-Moist-Matte-Lipstick,matte,Red Avenue-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/myglamm-lit-moist-matte-lipstick/p/13141550?productId=13141550&pps=9&skuId=13141532,"195, 33, 72","https://images-static.nykaa.com/media/catalog/product/7/f/7f0bd1f8904413301070_1.jpg?tr=w-344,h-344,cm-pad_resize", 254, 299,MyGlamm Lit Moist Matte Lipstick,MyGlamm-Lit-Moist-Matte-Lipstick,matte,Red Lady-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/myglamm-lit-moist-matte-lipstick/p/13141550?productId=13141550&pps=9&skuId=13141529,"220, 130, 132","https://images-static.nykaa.com/media/catalog/product/7/f/7f0bd1f8904413301155_1.jpg?tr=w-344,h-344,cm-pad_resize", 254, 299,MyGlamm Lit Moist Matte Lipstick,MyGlamm-Lit-Moist-Matte-Lipstick,matte,Nude Buff-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/myglamm-lit-moist-matte-lipstick/p/13141550?productId=13141550&pps=9&skuId=13141537,"172, 92, 105","https://images-static.nykaa.com/media/catalog/product/7/f/7f0bd1f8904413301162_1.jpg?tr=w-344,h-344,cm-pad_resize", 254, 299,MyGlamm Lit Moist Matte Lipstick,MyGlamm-Lit-Moist-Matte-Lipstick,matte,Pink Passion-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/myglamm-lit-moist-matte-lipstick/p/13141550?productId=13141550&pps=9&skuId=13141538,"193, 73, 100","https://images-static.nykaa.com/media/catalog/product/7/f/7f0bd1f8904413301179_1.jpg?tr=w-344,h-344,cm-pad_resize", 254, 299,MyGlamm Lit Moist Matte Lipstick,MyGlamm-Lit-Moist-Matte-Lipstick,matte,Pink Glamm-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/myglamm-lit-moist-matte-lipstick/p/13141550?productId=13141550&pps=9&skuId=13141540,"191, 53, 128","https://images-static.nykaa.com/media/catalog/product/7/f/7f0bd1f8904413301056_1.jpg?tr=w-344,h-344,cm-pad_resize", 254, 299,MyGlamm Lit Moist Matte Lipstick,MyGlamm-Lit-Moist-Matte-Lipstick,matte,Pink Heart-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/myglamm-lit-moist-matte-lipstick/p/13141550?productId=13141550&pps=9&skuId=13141540,"125, 62, 45","https://images-static.nykaa.com/media/catalog/product/7/f/7f0bd1f8904413301223_1.jpg?tr=w-344,h-344,cm-pad_resize", 254, 299,MyGlamm Lit Moist Matte Lipstick,MyGlamm-Lit-Moist-Matte-Lipstick,matte,Brown Delight-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/lamel-powder-drop-matte-lipstick/p/12268707?productId=12268707&pps=4&skuId=12268662,"167, 62, 69","https://images-static.nykaa.com/media/catalog/product/6/f/6f66372LAMEL00000083_1.jpg?tr=w-344,h-344,cm-pad_resize", 356, 395,LAMEL Powder Drop Matte Lipstick,LAMEL-Powder-Drop-Matte-Lipstick,matte,401 Cold Beige-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/lamel-powder-drop-matte-lipstick/p/12268707?productId=12268707&pps=4&skuId=12268663,"180, 122, 118","https://images-static.nykaa.com/media/catalog/product/6/f/6f66372LAMEL00000084_1.jpg?tr=w-344,h-344,cm-pad_resize", 356, 395,LAMEL Powder Drop Matte Lipstick,LAMEL-Powder-Drop-Matte-Lipstick,matte,402 Spicy-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/lamel-powder-drop-matte-lipstick/p/12268707?productId=12268707&pps=4&skuId=12268664,"163, 40, 68","https://images-static.nykaa.com/media/catalog/product/6/f/6f66372LAMEL00000085_1.jpg?tr=w-344,h-344,cm-pad_resize", 356, 395,LAMEL Powder Drop Matte Lipstick,LAMEL-Powder-Drop-Matte-Lipstick,matte,403 Vintage Rose-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/paese-cosmetics-satin-lipstick/p/6770620?productId=6770620&pps=18&skuId=5915374,"200, 105, 99","https://images-static.nykaa.com/media/catalog/product/9/c/9c1aeef5902627616846_1.jpg?tr=w-344,h-344,cm-pad_resize", 480, 1599,Paese Cosmetics Satin Lipstick,Paese-Cosmetics-Satin-Lipstick,satin,No 22 Peach Kiss-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/paese-cosmetics-satin-lipstick/p/6770620?productId=6770620&pps=18&skuId=5915373,"210, 93, 83","https://images-static.nykaa.com/media/catalog/product/f/8/f886eef5902627616839_1.jpg?tr=w-344,h-344,cm-pad_resize", 959, 1599,Paese Cosmetics Satin Lipstick,Paese-Cosmetics-Satin-Lipstick,satin,No 21 Soft Peach-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/paese-cosmetics-satin-lipstick/p/6770620?productId=6770620&pps=18&skuId=5915372,"188, 99, 81","https://images-static.nykaa.com/media/catalog/product/c/5/c518eef5902627616822_1.jpg?tr=w-344,h-344,cm-pad_resize", 1279, 1599,Paese Cosmetics Satin Lipstick,Paese-Cosmetics-Satin-Lipstick,satin,No 20 Nude-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/paese-cosmetics-satin-lipstick/p/6770620?productId=6770620&pps=18&skuId=5915375,"206, 86, 121","https://images-static.nykaa.com/media/catalog/product/c/4/c40eeef5902627616853_1.jpg?tr=w-344,h-344,cm-pad_resize", 959, 1599,Paese Cosmetics Satin Lipstick,Paese-Cosmetics-Satin-Lipstick,satin,No 23 Sugar-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/paese-cosmetics-satin-lipstick/p/6770620?productId=6770620&pps=18&skuId=5915376,"149, 48, 80","https://images-static.nykaa.com/media/catalog/product/4/6/46e0eef5902627616860_1.jpg?tr=w-344,h-344,cm-pad_resize", 1279, 1599,Paese Cosmetics Satin Lipstick,Paese-Cosmetics-Satin-Lipstick,satin,No 24 Frozen Berries-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/paese-cosmetics-satin-lipstick/p/6770620?productId=6770620&pps=18&skuId=5915377,"160, 28, 41","https://images-static.nykaa.com/media/catalog/product/0/6/06e6eef5902627616877_1.jpg?tr=w-344,h-344,cm-pad_resize", 1599,MRP:,Paese Cosmetics Satin Lipstick,Paese-Cosmetics-Satin-Lipstick,satin,No 25 Black Cherry-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=16958,"41, 41, 41","https://images-static.nykaa.com/media/catalog/product/3/3/335169b88634011180_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,Black-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=16962,"46, 81, 135","https://images-static.nykaa.com/media/catalog/product/5/b/5b8b69b88634015058_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,Dark Blue-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=16962,"121, 73, 53","https://images-static.nykaa.com/media/catalog/product/c/3/c3a569b88634015294_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,Brown-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=16962,"232, 226, 76","https://images-static.nykaa.com/media/catalog/product/a/7/a7f669b88634015065_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,Yellow-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=16965,"192, 47, 62","https://images-static.nykaa.com/media/catalog/product/9/f/9f0669b88634015287_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,Red-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=16966,"152, 82, 108","https://images-static.nykaa.com/media/catalog/product/1/f/1f0169b88634015119_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,Purple-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=16968,"231, 122, 151","https://images-static.nykaa.com/media/catalog/product/9/2/92ce69b88634015126_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,Pink-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=16969,"225, 122, 30","https://images-static.nykaa.com/media/catalog/product/e/d/ed7969b88634015072_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,Orange-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=16969,"105, 193, 215","https://images-static.nykaa.com/media/catalog/product/3/f/3f6369b88634015041_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,Light Blue-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=17374,"188, 133, 69","https://images-static.nykaa.com/media/catalog/product/4/9/49cc69b8904216701770_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,24K Gold-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=553137,"211, 53, 140","https://images-static.nykaa.com/media/catalog/product/2/0/203669b8904216701794_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,Magenta-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=553138,"214, 215, 220","https://images-static.nykaa.com/media/catalog/product/8/a/8a8f69b8904216701800_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,White-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=553138,"172, 153, 138","https://images-static.nykaa.com/media/catalog/product/4/8/486b69b8904216701817_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,Platinum-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=553139,"222, 172, 231","https://images-static.nykaa.com/media/catalog/product/c/e/ce5b69b8904216702326_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,Lavender-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/fran-wilson-moodmatcher-lipstick/p/553141?productId=553141&pps=6&skuId=16961,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/2/8/285269b88634015027_1.jpg?tr=w-344,h-344,cm-pad_resize", 590,MRP:,Fran Wilson Moodmatcher Lipstick,Fran-Wilson-Moodmatcher-Lipstick,,Green-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/kiro-lush-moist-matte-lipstick/p/4381569?productId=4381569&pps=11&skuId=4381563,"141, 71, 71","https://images-static.nykaa.com/media/catalog/product/4/6/46997248906121460834_newp.jpg?tr=w-344,h-344,cm-pad_resize", 640, 800,KIRO Lush Moist Matte Lipstick,KIRO-Lush-Moist-Matte-Lipstick,matte,Nude Garnet-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/kiro-lush-moist-matte-lipstick/p/4381569?productId=4381569&pps=11&skuId=4381559,"183, 85, 98","https://images-static.nykaa.com/media/catalog/product/2/a/2a287248906121460797_newp.jpg?tr=w-344,h-344,cm-pad_resize", 640, 800,KIRO Lush Moist Matte Lipstick,KIRO-Lush-Moist-Matte-Lipstick,matte,Nude Rose-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/kiro-lush-moist-matte-lipstick/p/4381569?productId=4381569&pps=11&skuId=4381560,"188, 85, 80","https://images-static.nykaa.com/media/catalog/product/4/b/4b157248906121460803_newp.jpg?tr=w-344,h-344,cm-pad_resize", 640, 800,KIRO Lush Moist Matte Lipstick,KIRO-Lush-Moist-Matte-Lipstick,matte,Dusky Peach-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/kiro-lush-moist-matte-lipstick/p/4381569?productId=4381569&pps=11&skuId=4381561,"192, 78, 114","https://images-static.nykaa.com/media/catalog/product/e/c/ec477248906121460810_newp.jpg?tr=w-344,h-344,cm-pad_resize", 640, 800,KIRO Lush Moist Matte Lipstick,KIRO-Lush-Moist-Matte-Lipstick,matte,Tulip Bloom-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/kiro-lush-moist-matte-lipstick/p/4381569?productId=4381569&pps=11&skuId=4381562,"168, 76, 87","https://images-static.nykaa.com/media/catalog/product/9/9/991d7248906121460827_newp.jpg?tr=w-344,h-344,cm-pad_resize", 640, 800,KIRO Lush Moist Matte Lipstick,KIRO-Lush-Moist-Matte-Lipstick,matte,Ginger Tea-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/kiro-lush-moist-matte-lipstick/p/4381569?productId=4381569&pps=11&skuId=4381558,"181, 87, 88","https://images-static.nykaa.com/media/catalog/product/9/c/9caa7248906121460780_newp.jpg?tr=w-344,h-344,cm-pad_resize", 640, 800,KIRO Lush Moist Matte Lipstick,KIRO-Lush-Moist-Matte-Lipstick,matte,Lotus Dew-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/kiro-lush-moist-matte-lipstick/p/4381569?productId=4381569&pps=11&skuId=4381564,"173, 94, 90","https://images-static.nykaa.com/media/catalog/product/9/0/90437248906121460841_newp.jpg?tr=w-344,h-344,cm-pad_resize", 640, 800,KIRO Lush Moist Matte Lipstick,KIRO-Lush-Moist-Matte-Lipstick,matte,Warm Nutmeg-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/kiro-lush-moist-matte-lipstick/p/4381569?productId=4381569&pps=11&skuId=4381564,"141, 51, 40","https://images-static.nykaa.com/media/catalog/product/d/b/db5e7248906121460858_newp.jpg?tr=w-344,h-344,cm-pad_resize", 640, 800,KIRO Lush Moist Matte Lipstick,KIRO-Lush-Moist-Matte-Lipstick,matte,Spicy Cinnamon-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/kiro-lush-moist-matte-lipstick/p/4381569?productId=4381569&pps=11&skuId=4381565,"119, 58, 66","https://images-static.nykaa.com/media/catalog/product/9/d/9db57248906121460865_newp.jpg?tr=w-344,h-344,cm-pad_resize", 640, 800,KIRO Lush Moist Matte Lipstick,KIRO-Lush-Moist-Matte-Lipstick,matte,Lunar Berry-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/kiro-lush-moist-matte-lipstick/p/4381569?productId=4381569&pps=11&skuId=4381567,"139, 29, 42","https://images-static.nykaa.com/media/catalog/product/6/a/6ac97248906121460872_newp.jpg?tr=w-344,h-344,cm-pad_resize", 640, 800,KIRO Lush Moist Matte Lipstick,KIRO-Lush-Moist-Matte-Lipstick,matte,Red Beet-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/kiro-lush-moist-matte-lipstick/p/4381569?productId=4381569&pps=11&skuId=4381568,"162, 48, 71","https://images-static.nykaa.com/media/catalog/product/1/b/1b397248906121460889_newp.jpg?tr=w-344,h-344,cm-pad_resize", 640, 800,KIRO Lush Moist Matte Lipstick,KIRO-Lush-Moist-Matte-Lipstick,matte,Hibiscus Petal-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/blue-heaven-silk-creme-lipstick-for-women/p/11832516?productId=11832516&pps=12,"189, 28, 8","https://images-static.nykaa.com/media/catalog/product/8/6/86da7928904214805432_1.jpg?tr=w-344,h-344,cm-pad_resize", 100,MRP:,Blue Heaven Silk Creme Lipstick For Women,Blue-Heaven-Silk-Creme-Lipstick-For-Women,creme,19 Retro Rose-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/blue-heaven-silk-creme-lipstick-for-women/p/11832516?productId=11832516&pps=12&skuId=11832512,"201, 75, 50","https://images-static.nykaa.com/media/catalog/product/8/6/86da7928904214805340_1.jpg?tr=w-344,h-344,cm-pad_resize", 100,MRP:,Blue Heaven Silk Creme Lipstick For Women,Blue-Heaven-Silk-Creme-Lipstick-For-Women,creme,10 Roasted Peanut-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/blue-heaven-silk-creme-lipstick-for-women/p/11832516?productId=11832516&pps=12&skuId=11832512,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/8/6/86da7928904214805418_1.jpg?tr=w-344,h-344,cm-pad_resize", 100,MRP:,Blue Heaven Silk Creme Lipstick For Women,Blue-Heaven-Silk-Creme-Lipstick-For-Women,creme,17 Regal Maroon-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/earth-rhythm-serum-lipstick/p/13169775?productId=13169775&pps=4&skuId=13169772,"112, 42, 34","https://images-static.nykaa.com/media/catalog/product/8/f/8fdaa4b8904391103345-1.jpg?tr=w-344,h-344,cm-pad_resize", 382, 449,Earth Rhythm Serum Lipstick,Earth-Rhythm-Serum-Lipstick,,Chutki-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/earth-rhythm-serum-lipstick/p/13169775?productId=13169775&pps=4&skuId=13169772,"140, 48, 63","https://images-static.nykaa.com/media/catalog/product/8/f/8fdaa4b8904391103383-1.jpg?tr=w-344,h-344,cm-pad_resize", 382, 449,Earth Rhythm Serum Lipstick,Earth-Rhythm-Serum-Lipstick,,Rangrezi-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/earth-rhythm-serum-lipstick/p/13169775?productId=13169775&pps=4&skuId=13169769,"162, 38, 64","https://images-static.nykaa.com/media/catalog/product/8/f/8fdaa4b8904391103376-1.jpg?tr=w-344,h-344,cm-pad_resize", 382, 449,Earth Rhythm Serum Lipstick,Earth-Rhythm-Serum-Lipstick,,Gulabo-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/earth-rhythm-serum-lipstick/p/13169775?productId=13169775&pps=4&skuId=13169769,"117, 58, 42","https://images-static.nykaa.com/media/catalog/product/8/f/8fdaa4b8904391103369-1.jpg?tr=w-344,h-344,cm-pad_resize", 382, 449,Earth Rhythm Serum Lipstick,Earth-Rhythm-Serum-Lipstick,,Chashmish-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/earth-rhythm-serum-lipstick/p/13169775?productId=13169775&pps=4&skuId=13169771,"121, 63, 59","https://images-static.nykaa.com/media/catalog/product/8/f/8fdaa4b8904391103352-1.jpg?tr=w-344,h-344,cm-pad_resize", 382, 449,Earth Rhythm Serum Lipstick,Earth-Rhythm-Serum-Lipstick,,Sundari-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/earth-rhythm-serum-lipstick/p/13169775?productId=13169775&pps=4&skuId=13169767,"130, 41, 47","https://images-static.nykaa.com/media/catalog/product/8/f/8fdaa4b8904391103390-1.jpg?tr=w-344,h-344,cm-pad_resize", 382, 449,Earth Rhythm Serum Lipstick,Earth-Rhythm-Serum-Lipstick,,Nautanki-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/earth-rhythm-serum-lipstick/p/13169775?productId=13169775&pps=4&skuId=13169773,"141, 53, 52","https://images-static.nykaa.com/media/catalog/product/8/f/8fdaa4b8904391103338-1.jpg?tr=w-344,h-344,cm-pad_resize", 382, 449,Earth Rhythm Serum Lipstick,Earth-Rhythm-Serum-Lipstick,,Chulbuli-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/earth-rhythm-serum-lipstick/p/13169775?productId=13169775&pps=4&skuId=13169774,"176, 55, 46","https://images-static.nykaa.com/media/catalog/product/8/f/8fdaa4b8904391103321-1.jpg?tr=w-344,h-344,cm-pad_resize", 382, 449,Earth Rhythm Serum Lipstick,Earth-Rhythm-Serum-Lipstick,,Pari-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/m-a-c-matte-lipstick-pearlescence-collection/p/10129432?productId=10129432&pps=12&skuId=10129423,"175, 82, 92","https://images-static.nykaa.com/media/catalog/product/5/2/52eaa38773602673728_1.jpg?tr=w-344,h-344,cm-pad_resize", 2150,MRP:,M.A.C Matte Lipstick Pearlescence Collection,M.A.C-Matte-Lipstick-Pearlescence-Collection,matte,Hidden Treasure-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/m-a-c-matte-lipstick-pearlescence-collection/p/10129432?productId=10129432&pps=12&skuId=10129422,"151, 81, 56","https://images-static.nykaa.com/media/catalog/product/2/0/20c6a38773602673711_1.jpg?tr=w-344,h-344,cm-pad_resize", 2150,MRP:,M.A.C Matte Lipstick Pearlescence Collection,M.A.C-Matte-Lipstick-Pearlescence-Collection,matte,Set In Stone-shade,Nykaa E-Retail Pvt. Ltd
